combo,size,matches,avg_points,avg_score_final
Corentin Tolisso + Moussa Niakhate + Rémy Descamps,3,4,0.75,32.42
Corentin Tolisso + Rémy Descamps + Tanner Tessmann,3,4,0.75,32.42
Corentin Tolisso + Rémy Descamps + Tyler Morton,3,4,0.75,32.42
Malick Fofana + Moussa Niakhate + Rémy Descamps,3,4,0.75,32.42
Malick Fofana + Rémy Descamps + Tanner Tessmann,3,4,0.75,32.42
Malick Fofana + Rémy Descamps + Tyler Morton,3,4,0.75,32.42
Moussa Niakhate + Rémy Descamps + Tanner Tessmann,3,4,0.75,32.42
Moussa Niakhate + Rémy Descamps + Tyler Morton,3,4,0.75,32.42
Rémy Descamps + Tanner Tessmann + Tyler Morton,3,4,0.75,32.42
Moussa Niakhate + Pavel Šulc + Tyler Morton,3,7,0.71,33.65
Corentin Tolisso + Moussa Niakhate + Tanner Tessmann,3,10,0.7,32.85
Afonso Moreira + Clinton Mata + Martin Satriano,3,3,0.67,38.09
Afonso Moreira + Corentin Tolisso + Martin Satriano,3,3,0.67,38.09
Afonso Moreira + Dominik Greif + Martin Satriano,3,3,0.67,38.09
Afonso Moreira + Martin Satriano + Moussa Niakhate,3,3,0.67,38.09
Afonso Moreira + Martin Satriano + Pavel Šulc,3,3,0.67,38.09
Abner + Afonso Moreira + Moussa Niakhate,3,3,0.67,36.09
Adam Karabec + Moussa Niakhate + Pavel Šulc,3,3,0.67,35.99
Abner + Afonso Moreira + Ainsley Maitland-Niles,3,3,0.67,34.69
Ainsley Maitland-Niles + Corentin Tolisso + Nicolás Tagliafico,3,6,0.67,33.99
Corentin Tolisso + Dominik Greif + Tanner Tessmann,3,6,0.67,33.14
Abner + Corentin Tolisso + Tanner Tessmann,3,6,0.67,31.19
Abner + Moussa Niakhate + Tanner Tessmann,3,6,0.67,31.19
Afonso Moreira + Clinton Mata + Corentin Tolisso,3,5,0.6,34.16
Afonso Moreira + Clinton Mata + Pavel Šulc,3,5,0.6,34.16
Afonso Moreira + Corentin Tolisso + Dominik Greif,3,5,0.6,34.16
Afonso Moreira + Corentin Tolisso + Pavel Šulc,3,5,0.6,34.16
Afonso Moreira + Dominik Greif + Pavel Šulc,3,5,0.6,34.16
Ainsley Maitland-Niles + Moussa Niakhate + Pavel Šulc,3,5,0.6,33.08
Corentin Tolisso + Khalis Merah + Moussa Niakhate,3,5,0.6,31.88
Clinton Mata + Dominik Greif + Khalis Merah,3,5,0.6,31.22
Ainsley Maitland-Niles + Corentin Tolisso + Khalis Merah,3,5,0.6,31.04
Corentin Tolisso + Khalis Merah + Tyler Morton,3,5,0.6,30.86
Corentin Tolisso + Nicolás Tagliafico + Tanner Tessmann,3,5,0.6,30.26
Abner + Tanner Tessmann + Tyler Morton,3,5,0.6,27.92
Afonso Moreira + Corentin Tolisso + Tyler Morton,3,4,0.5,30.82
Afonso Moreira + Pavel Šulc + Tyler Morton,3,4,0.5,30.82
Abner + Afonso Moreira + Clinton Mata,3,4,0.5,30.14
Abner + Afonso Moreira + Corentin Tolisso,3,4,0.5,30.14
Abner + Afonso Moreira + Dominik Greif,3,4,0.5,30.14
Abner + Afonso Moreira + Pavel Šulc,3,4,0.5,30.14
Clinton Mata + Corentin Tolisso + Khalis Merah,3,6,0.5,28.62
Ainsley Maitland-Niles + Nicolás Tagliafico + Pavel Šulc,3,3,0.33,26.24
Dominik Greif + Pavel Šulc + Tanner Tessmann,3,3,0.33,24.54
Abner + Afonso Moreira + Tyler Morton,3,3,0.33,24.34
Ainsley Maitland-Niles + Pavel Šulc + Tanner Tessmann,3,3,0.33,23.64
Clinton Mata + Pavel Šulc + Tanner Tessmann,3,3,0.33,23.64
Abner + Pavel Šulc + Tanner Tessmann,3,3,0.33,21.54
Corentin Tolisso + Pavel Šulc + Tanner Tessmann,3,4,0.25,20.21
Moussa Niakhate + Pavel Šulc + Tanner Tessmann,3,4,0.25,20.21
Corentin Tolisso + Khalis Merah + Nicolás Tagliafico,3,3,0.0,16.9
Corentin Tolisso + Dominik Greif + Khalis Merah,3,4,0.0,16.8
Pavel Šulc + Tanner Tessmann + Tyler Morton,3,3,0.0,11.1
