match_key,combo,size
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Tanner Tessmann,2
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Tyler Morton,2
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Moussa Niakhate,2
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Nicolás Tagliafico,2
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Pavel Šulc,2
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Tanner Tessmann,2
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Tyler Morton,2
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Nicolás Tagliafico,2
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Pavel Šulc,2
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Tanner Tessmann,2
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Tyler Morton,2
2526_2025-10-26 Lyon-Strasbourg,Nicolás Tagliafico + Pavel Šulc,2
2526_2025-10-26 Lyon-Strasbourg,Nicolás Tagliafico + Tanner Tessmann,2
2526_2025-10-26 Lyon-Strasbourg,Nicolás Tagliafico + Tyler Morton,2
2526_2025-10-26 Lyon-Strasbourg,Pavel Šulc + Tanner Tessmann,2
2526_2025-10-26 Lyon-Strasbourg,Pavel Šulc + Tyler Morton,2
2526_2025-10-26 Lyon-Strasbourg,Tanner Tessmann + Tyler Morton,2
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Dominik Greif,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Corentin Tolisso,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Dominik Greif,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Dominik Greif,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Dominik Greif + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Dominik Greif + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Dominik Greif + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Dominik Greif + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Dominik Greif + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Dominik Greif + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Malick Fofana + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Malick Fofana + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Malick Fofana + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Malick Fofana + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Malick Fofana + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Moussa Niakhate + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Moussa Niakhate + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Moussa Niakhate + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Moussa Niakhate + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Nicolás Tagliafico + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Nicolás Tagliafico + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Pavel Šulc + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Pavel Šulc + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Clinton Mata + Dominik Greif,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Clinton Mata + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Clinton Mata + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Clinton Mata + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Clinton Mata + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Corentin Tolisso + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Corentin Tolisso + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Corentin Tolisso + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Corentin Tolisso + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Dominik Greif + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Dominik Greif + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Dominik Greif + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Dominik Greif + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Dominik Greif + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Malick Fofana + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Malick Fofana + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Malick Fofana + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Malick Fofana + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Malick Fofana + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Moussa Niakhate + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Moussa Niakhate + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Moussa Niakhate + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Moussa Niakhate + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Nicolás Tagliafico + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Nicolás Tagliafico + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Pavel Šulc + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Pavel Šulc + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Ainsley Maitland-Niles + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Corentin Tolisso + Dominik Greif,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Corentin Tolisso + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Corentin Tolisso + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Corentin Tolisso + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Corentin Tolisso + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Corentin Tolisso + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Corentin Tolisso + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Dominik Greif + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Dominik Greif + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Dominik Greif + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Dominik Greif + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Dominik Greif + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Dominik Greif + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Malick Fofana + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Malick Fofana + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Malick Fofana + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Malick Fofana + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Malick Fofana + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Moussa Niakhate + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Moussa Niakhate + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Moussa Niakhate + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Moussa Niakhate + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Nicolás Tagliafico + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Nicolás Tagliafico + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Pavel Šulc + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Pavel Šulc + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Clinton Mata + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Dominik Greif + Malick Fofana,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Dominik Greif + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Dominik Greif + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Dominik Greif + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Dominik Greif + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Dominik Greif + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Malick Fofana + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Malick Fofana + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Malick Fofana + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Malick Fofana + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Malick Fofana + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Moussa Niakhate + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Moussa Niakhate + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Moussa Niakhate + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Moussa Niakhate + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Nicolás Tagliafico + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Nicolás Tagliafico + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Pavel Šulc + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Pavel Šulc + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Corentin Tolisso + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Malick Fofana + Moussa Niakhate,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Malick Fofana + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Malick Fofana + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Malick Fofana + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Malick Fofana + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Moussa Niakhate + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Moussa Niakhate + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Moussa Niakhate + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Moussa Niakhate + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Nicolás Tagliafico + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Nicolás Tagliafico + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Pavel Šulc + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Pavel Šulc + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Dominik Greif + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Moussa Niakhate + Nicolás Tagliafico,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Moussa Niakhate + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Moussa Niakhate + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Moussa Niakhate + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Nicolás Tagliafico + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Nicolás Tagliafico + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Pavel Šulc + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Pavel Šulc + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Malick Fofana + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Nicolás Tagliafico + Pavel Šulc,3
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Nicolás Tagliafico + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Nicolás Tagliafico + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Pavel Šulc + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Pavel Šulc + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Moussa Niakhate + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Nicolás Tagliafico + Pavel Šulc + Tanner Tessmann,3
2526_2025-10-26 Lyon-Strasbourg,Nicolás Tagliafico + Pavel Šulc + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Nicolás Tagliafico + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Pavel Šulc + Tanner Tessmann + Tyler Morton,3
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Corentin Tolisso,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Dominik Greif,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Malick Fofana,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Clinton Mata + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Dominik Greif,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Malick Fofana,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Corentin Tolisso + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Malick Fofana,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Dominik Greif + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Malick Fofana + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Moussa Niakhate + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Nicolás Tagliafico + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Pavel Šulc + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Pavel Šulc + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Ainsley Maitland-Niles + Tanner Tessmann + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Corentin Tolisso + Dominik Greif,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Corentin Tolisso + Malick Fofana,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Corentin Tolisso + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Corentin Tolisso + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Corentin Tolisso + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Corentin Tolisso + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Corentin Tolisso + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Dominik Greif + Malick Fofana,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Dominik Greif + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Dominik Greif + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Dominik Greif + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Dominik Greif + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Dominik Greif + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Malick Fofana + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Malick Fofana + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Malick Fofana + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Malick Fofana + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Malick Fofana + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Moussa Niakhate + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Moussa Niakhate + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Moussa Niakhate + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Moussa Niakhate + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Nicolás Tagliafico + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Nicolás Tagliafico + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Nicolás Tagliafico + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Pavel Šulc + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Pavel Šulc + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Clinton Mata + Tanner Tessmann + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Dominik Greif + Malick Fofana,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Dominik Greif + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Dominik Greif + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Dominik Greif + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Dominik Greif + Tanner Tessmann,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Dominik Greif + Tyler Morton,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Malick Fofana + Moussa Niakhate,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Malick Fofana + Nicolás Tagliafico,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Malick Fofana + Pavel Šulc,4
2526_2025-10-26 Lyon-Strasbourg,Adam Karabec + Corentin Tolisso + Malick Fofana + Tanner Tessmann,4
